Y,X,scale,angle,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
383.2,171.87,1.19,2.694,6,15,21,18,8,37,35,17,23,43,24,19,3,15,39,36,12,41,59,49,2,25,46,10,0,1,23,49,5,7,10,3,13,9,45,74,23,73,61,25,105,28,14,12,8,36,110,115,11,6,11,21,61,115,115,47,1,2,4,10,62,90,46,4,28,13,53,78,11,19,36,38,115,98,79,15,1,1,9,49,16,28,115,77,47,30,5,7,45,3,9,12,27,44,105,88,2,0,0,0,3,22,54,27,5,5,23,25,17,20,17,16,44,14,59,13,3,2,6,51,115,31,33,7,0,0,5,89
383.2,171.87,1.19,1.548,0,0,35,45,90,26,9,3,9,0,0,5,41,14,35,65,36,3,1,2,4,19,100,74,112,76,11,3,2,1,4,75,33,11,71,37,25,2,1,10,112,39,11,8,10,8,49,112,12,10,10,41,89,62,103,50,16,112,27,29,35,5,3,4,36,7,5,8,24,13,35,74,102,112,91,18,31,13,19,40,15,63,108,100,63,6,1,2,14,25,5,36,41,14,7,8,94,23,5,5,16,7,13,48,19,16,20,23,112,34,16,22,69,33,16,4,9,6,6,21,12,2,0,0,4,13,22,57
382.38,37.97,1.25,3.077,2,2,1,1,70,112,94,4,39,57,20,5,50,29,7,8,22,35,47,112,28,7,13,6,2,1,14,112,38,19,27,10,0,0,26,112,112,39,10,0,10,11,54,102,112,25,3,3,76,41,76,42,25,17,12,17,6,1,13,61,30,33,51,22,8,4,41,66,27,33,27,41,9,2,4,28,112,112,38,9,112,31,18,37,23,43,35,31,9,5,13,112,75,6,3,4,3,2,10,21,16,6,8,35,0,1,11,77,66,60,11,1,1,1,15,111,34,31,16,2,9,1,4,44,23,4,11,22
382.38,37.97,1.25,0.446,9,4,5,7,1,2,39,45,11,6,4,4,5,6,51,90,27,26,2,1,1,0,105,64,9,2,0,0,0,3,98,87,17,31,25,6,2,3,84,66,12,22,18,104,72,24,38,51,111,96,16,26,11,3,7,32,74,18,20,7,0,7,14,37,42,29,17,3,3,6,69,74,11,6,5,38,44,83,86,34,102,21,3,5,4,13,68,111,32,25,29,14,3,25,95,56,6,46,39,8,22,14,91,45,22,6,8,24,84,33,24,18,111,33,2,1,1,2,17,111,30,29,6,8,3,19,103,63
381.19,46.96,1.19,-1.061,2,6,33,93,71,35,7,2,38,7,3,33,50,8,0,26,111,12,1,4,36,46,16,101,1,0,0,9,118,85,8,4,14,24,44,42,32,6,0,3,48,69,12,22,72,15,1,12,118,118,17,25,45,19,5,47,4,6,5,31,118,67,34,8,24,30,16,4,16,4,1,12,50,16,10,16,66,32,6,32,118,41,7,10,13,19,5,89,10,6,17,34,39,64,55,11,6,27,105,31,4,1,0,0,38,79,88,29,8,0,0,2,75,118,57,15,0,0,0,3,1,14,62,118,9,0,0,0
380.4,550.59,1.26,-1.171,34,20,7,39,18,0,1,27,38,30,17,38,21,5,4,20,12,1,3,48,44,31,23,18,0,0,0,41,96,51,7,2,53,71,16,22,26,0,2,28,42,37,35,91,38,7,13,25,119,32,5,28,58,39,18,29,3,1,3,36,119,112,8,2,43,58,18,8,8,1,5,38,40,28,17,25,5,6,113,72,73,9,10,119,45,2,36,40,1,4,32,119,80,4,0,0,46,119,22,0,0,0,0,5,75,118,15,25,22,6,12,13,2,2,11,119,111,6,5,2,1,3,9,119,33,2,8,4
378.96,585.78,1.31,1.087,61,29,5,2,11,19,8,7,104,17,0,1,6,15,19,26,1,3,28,14,27,25,24,8,3,0,16,17,60,25,4,4,62,25,55,20,11,10,8,14,126,35,4,3,15,25,7,29,18,3,14,24,126,77,6,9,9,5,17,14,28,4,13,22,55,7,14,9,6,2,20,126,126,34,54,47,25,7,19,83,10,23,60,77,126,16,1,1,10,33,22,10,26,13,5,9,119,15,8,78,26,4,19,126,1,15,73,126,69,7,16,22,0,104,126,28,5,6,1,0,8,18,66,71,18,9,1,0
378.96,585.78,1.31,-2.04,17,7,0,1,14,17,61,72,7,8,1,0,0,104,124,24,52,6,11,9,0,28,93,124,36,5,22,124,95,14,10,120,17,10,6,10,10,41,27,9,124,18,2,2,6,20,49,70,32,7,16,60,114,37,71,61,7,3,28,124,62,6,9,7,20,3,17,25,10,6,15,12,124,65,4,7,9,3,18,26,29,33,8,32,124,28,3,5,5,6,6,18,87,29,50,12,62,25,4,6,4,0,13,16,30,23,21,6,0,4,33,16,9,19,21,26,93,12,1,1,9,15,7,10,75,28,4,2
375.28,219.36,1.2,-1.887,6,4,1,5,81,43,24,9,63,83,4,6,65,34,43,30,116,116,28,28,9,0,11,33,1,2,8,59,79,3,0,0,18,19,13,29,116,32,10,6,116,6,0,6,25,19,116,116,48,5,0,10,68,34,115,94,0,0,0,43,102,7,1,0,42,58,11,7,35,35,12,11,116,67,8,6,7,16,20,47,33,35,16,102,116,18,16,8,2,0,0,46,91,5,4,12,44,42,4,3,3,3,3,10,61,41,14,13,8,2,8,32,7,24,43,84,36,1,0,0,19,7,1,11,21,6,6,25
373.26,341.86,1.25,1.816,18,83,36,14,13,1,0,1,77,16,17,13,28,14,17,80,69,2,2,46,51,2,6,129,0,0,0,80,129,2,1,3,26,52,76,15,3,3,4,6,129,56,28,8,1,0,0,36,95,9,9,129,73,0,0,13,0,0,2,129,104,0,1,0,26,6,6,7,2,13,30,22,129,123,64,16,1,0,2,21,16,37,69,129,87,0,0,1,0,5,32,87,36,0,1,0,1,6,23,20,3,0,2,5,2,31,44,13,4,5,16,21,0,12,44,78,30,7,5,1,5,5,14,54,16,0,0,0
373.26,341.86,1.25,-1.938,57,70,16,12,4,0,1,7,11,8,11,32,24,2,35,26,14,0,6,9,8,8,20,22,5,2,14,25,21,3,3,5,116,18,0,0,0,0,3,33,105,15,0,0,2,24,116,115,6,0,3,7,74,136,86,20,11,3,8,8,18,35,50,51,83,16,0,1,0,0,14,41,136,38,0,0,5,17,10,41,58,4,0,0,100,136,23,13,15,9,2,3,24,67,60,55,45,16,2,11,4,0,3,7,136,81,0,0,0,1,0,10,81,29,0,14,136,50,1,3,10,55,20,44,117,15,1,1
372.2,86.82,1.17,1.887,19,10,55,73,2,0,0,13,95,12,22,53,13,12,22,22,23,0,0,0,7,63,109,18,1,0,0,0,133,116,53,3,20,14,26,58,30,0,0,0,136,28,8,26,11,3,1,30,56,35,19,68,46,18,6,21,11,39,12,50,136,39,6,4,32,10,27,36,43,0,2,22,136,31,6,24,23,4,2,59,42,29,15,88,69,24,18,34,21,24,7,68,136,11,3,23,67,20,17,4,1,0,0,39,78,32,48,19,2,3,1,64,5,31,75,25,10,16,15,19,0,4,16,28,136,45,2,9
370.71,183.49,1.2,1.713,12,0,0,6,38,13,27,51,14,4,0,49,117,11,11,14,26,4,0,6,12,26,88,49,14,1,0,0,0,12,37,71,31,3,2,32,99,8,6,25,51,28,2,43,117,4,1,8,117,53,1,1,3,16,40,33,9,3,3,25,27,15,68,38,6,0,0,9,117,24,6,18,44,2,0,20,117,13,7,89,117,9,3,7,17,7,12,117,7,4,16,92,69,2,2,3,10,0,0,0,117,40,2,11,100,2,0,1,91,38,6,77,77,6,2,24,94,7,7,70,0,0,3,85,102,1,0,1
369.41,276.41,1.18,-1.501,10,24,87,143,7,0,0,0,131,73,26,15,7,16,15,13,27,5,5,5,17,58,51,26,11,6,4,7,9,8,13,13,49,20,21,74,36,34,7,7,143,48,7,3,3,6,7,31,74,3,1,16,92,59,16,22,14,3,3,3,16,24,31,47,26,2,1,0,8,99,124,33,143,28,16,11,3,10,70,82,77,26,34,63,40,1,2,24,32,2,5,4,6,19,22,46,108,50,9,0,0,9,61,33,30,6,13,12,61,74,76,34,126,42,29,17,27,14,2,11,56,16,9,23,8,10,8,15
369.65,229.46,1.18,0.803,54,56,10,1,2,16,48,15,41,21,40,16,10,4,42,23,2,5,43,55,29,18,7,1,0,0,32,44,19,20,9,0,62,107,33,15,7,4,1,1,14,55,125,41,16,13,10,4,124,60,36,5,10,28,61,47,17,0,3,6,5,103,125,25,45,100,6,3,3,43,38,8,73,42,8,6,9,23,60,38,125,88,11,1,0,2,37,76,78,122,2,0,0,44,77,24,12,3,1,10,30,125,64,9,58,20,11,5,4,13,18,18,13,92,39,12,1,1,5,4,13,125,32,0,0,1,1,0
368.43,296.09,1.31,-1.589,1,1,1,2,15,89,44,9,1,0,0,0,8,39,36,11,0,0,0,0,69,117,17,1,4,2,5,3,39,90,4,2,5,15,46,85,32,30,4,0,81,38,19,17,8,35,65,28,9,0,0,0,106,129,48,8,0,0,0,0,58,129,9,3,25,12,27,120,41,2,1,7,129,35,9,12,10,16,6,53,46,0,0,0,94,129,21,15,4,0,0,0,67,128,25,15,50,15,17,25,5,5,13,39,129,50,6,0,0,2,2,57,34,33,23,48,53,65,5,7,12,0,1,32,84,47,5,13
367.88,49.45,1.24,-1.02,20,3,0,0,0,1,7,24,29,3,0,0,0,5,105,53,39,0,0,0,0,4,65,125,28,0,3,15,4,13,16,125,54,12,0,0,1,4,4,8,125,18,0,0,0,2,42,80,35,4,7,21,5,4,70,125,7,0,17,125,29,6,2,38,35,4,0,0,0,8,33,15,125,125,1,0,0,1,2,25,87,74,18,23,13,25,29,37,0,1,8,65,100,74,12,2,9,3,1,2,26,45,46,16,69,118,4,2,22,16,1,0,68,125,93,31,3,2,2,5,2,5,38,85,49,8,1,0
367.54,84.1,1.34,-1.298,19,41,40,9,0,0,0,0,156,113,4,2,1,0,1,13,67,17,12,30,9,10,23,22,9,8,4,30,55,13,19,13,54,10,10,10,1,0,0,4,156,20,1,2,3,8,3,69,99,10,4,17,24,55,22,67,26,4,1,13,141,25,7,37,64,19,13,3,0,0,0,1,156,121,6,0,0,2,0,9,67,75,61,12,9,14,5,8,8,16,22,20,101,8,5,14,51,6,1,1,0,0,0,14,156,66,12,0,0,0,0,23,22,61,129,3,0,0,0,0,37,63,63,7,6,1,2,10
366.74,248.38,1.36,2.423,4,6,69,65,20,4,0,0,46,30,40,18,2,1,6,44,100,17,5,4,0,0,19,116,84,14,15,55,1,0,1,109,47,6,23,53,38,10,18,20,116,34,11,1,0,1,40,116,73,31,24,36,5,19,100,68,33,25,63,116,12,3,5,7,14,0,0,0,8,53,116,23,116,85,37,2,3,9,50,42,12,44,116,116,8,8,9,3,0,4,84,111,8,2,2,0,7,24,4,0,2,34,58,14,4,4,7,13,17,85,64,17,0,1,20,23,25,41,16,0,0,0,12,15,17,23,24,8
364.54,207.19,1.32,1.956,15,15,49,103,27,4,0,2,26,19,32,38,16,6,4,23,53,3,12,50,6,1,3,40,3,2,34,119,13,5,1,3,32,8,20,49,87,9,2,15,126,21,6,15,28,12,16,95,16,1,6,89,126,42,15,32,6,2,10,91,46,3,0,2,42,7,1,70,126,5,4,18,126,73,13,37,31,3,2,22,13,12,19,126,126,15,1,3,15,28,67,69,32,2,0,3,18,1,3,35,48,6,11,28,106,8,1,24,34,0,4,52,5,1,3,103,126,1,0,1,7,21,21,23,30,2,10,6
362.01,239.43,1.23,-1.515,4,0,0,9,46,26,6,26,45,3,1,2,1,0,7,102,154,7,4,8,3,9,10,53,7,2,8,50,39,58,19,6,11,9,3,22,28,20,8,21,62,27,19,52,4,0,3,37,154,27,6,7,4,17,17,62,25,0,0,2,113,125,28,20,5,5,5,23,21,3,3,5,91,11,14,47,19,0,0,19,154,15,1,2,7,3,0,39,52,4,0,7,154,52,0,3,3,4,3,8,38,14,3,7,81,16,4,8,21,10,8,31,154,138,5,2,1,0,0,20,25,37,16,61,104,1,0,0
361.57,256.22,1.22,-1.534,30,17,6,2,5,7,15,27,7,0,0,0,3,16,116,77,28,4,2,0,0,6,116,116,27,30,18,4,5,12,44,27,65,4,0,0,1,7,30,102,116,19,6,2,1,5,82,116,10,5,18,38,34,35,116,49,1,3,53,73,12,8,47,13,26,5,4,14,28,23,36,25,116,69,83,20,5,4,2,11,9,21,116,116,35,7,3,3,0,0,44,116,40,15,2,0,2,11,22,48,12,1,0,0,22,32,44,18,0,0,0,14,29,8,21,13,6,15,50,114,0,0,0,20,43,116,81,17
359.74,332.76,1.16,-0.654,1,10,58,20,7,9,34,2,3,5,9,34,42,10,33,27,0,0,0,12,8,5,123,72,3,0,0,0,0,15,104,42,51,56,67,28,1,0,0,5,123,33,7,2,4,5,72,123,14,4,3,27,47,44,123,103,0,0,17,50,30,31,49,3,72,11,1,4,1,3,13,56,123,123,36,5,0,1,4,40,19,62,95,123,67,13,9,11,3,5,24,93,32,0,1,11,22,1,0,0,2,5,15,52,22,60,17,1,0,1,76,48,1,23,50,46,1,3,87,12,5,0,3,15,0,1,36,117
360.16,300.29,1.28,2.551,44,23,4,0,0,0,0,30,53,41,14,29,17,26,18,23,3,0,11,49,24,99,115,21,2,0,5,7,10,86,115,18,43,38,29,15,9,6,7,6,115,51,9,7,4,12,18,86,32,27,14,72,73,83,62,45,46,81,11,11,7,76,76,24,27,6,5,3,6,36,50,15,115,107,65,38,6,1,10,19,20,44,115,115,56,1,1,3,36,115,108,25,6,2,0,1,38,35,18,2,3,6,9,10,9,6,25,40,83,20,9,8,11,20,88,38,21,8,10,26,7,22,59,43,2,5,22,12
360.16,300.29,1.28,-1.195,21,20,11,20,38,5,8,20,50,72,8,5,5,7,14,45,3,5,19,31,17,28,13,7,11,19,49,18,3,2,2,5,16,2,5,14,12,9,44,101,115,14,0,1,3,28,64,115,15,3,2,10,74,115,61,23,10,5,5,6,19,53,39,20,19,6,4,0,2,58,115,72,115,48,30,17,14,57,53,30,22,27,87,55,101,62,6,4,3,3,6,4,37,65,33,5,23,32,115,25,2,13,19,7,1,7,115,115,22,23,15,1,49,24,115,102,7,1,0,25,89,17,14,4,23,35,32,63
352.87,205.36,1.2,2.561,0,20,97,111,15,0,0,0,4,14,33,51,8,0,7,23,16,10,16,38,30,19,18,37,11,20,43,76,32,13,7,9,29,66,51,44,1,4,5,2,119,60,9,3,1,1,24,119,23,6,9,12,33,119,97,84,5,1,1,6,25,119,119,30,41,4,0,1,1,17,23,30,119,90,33,4,0,0,4,49,68,71,115,37,7,26,15,27,40,17,4,1,1,73,80,24,2,0,0,0,1,8,57,56,48,16,6,1,1,0,9,64,84,15,15,1,0,0,1,119,45,15,15,2,0,1,8,74
349.73,569.85,1.15,-1.909,14,41,9,8,29,7,0,0,65,37,1,0,0,12,32,21,17,6,0,0,2,42,43,12,27,34,0,0,1,7,4,3,34,12,1,2,65,93,3,4,134,26,0,0,3,17,26,65,41,7,1,4,85,134,43,27,14,36,0,0,35,35,2,2,11,0,0,0,29,134,29,11,134,85,12,3,5,31,22,35,44,67,29,36,93,40,20,9,3,1,0,1,37,43,94,15,0,0,0,0,104,134,15,0,28,58,15,14,91,48,4,2,134,97,8,2,2,4,37,35,14,10,4,6,13,41,123,18
349.07,87.78,1.07,-0.059,1,42,53,9,2,3,0,0,3,6,23,54,15,13,24,10,7,10,18,21,9,13,92,80,12,8,7,1,2,2,58,122,35,24,15,31,25,6,0,2,122,26,5,0,0,4,53,122,13,5,28,25,0,3,122,122,0,0,46,76,12,5,61,68,58,20,5,33,13,0,0,3,122,122,34,3,0,0,1,19,15,42,122,122,0,0,5,11,0,0,96,122,4,0,0,0,6,37,43,19,2,0,0,0,15,122,56,0,0,0,0,0,1,74,59,50,5,0,0,0,0,0,8,72,19,6,1,0
349.07,87.78,1.07,-1.064,7,5,14,53,49,13,2,4,127,34,6,11,3,2,2,49,83,2,0,20,106,22,5,28,0,0,0,15,127,43,0,0,12,3,1,9,63,32,12,22,127,36,5,3,4,3,8,126,67,11,8,59,127,1,0,23,0,0,0,18,127,22,0,0,5,14,26,45,14,6,3,2,60,127,94,8,2,1,0,6,9,67,127,102,44,0,0,0,0,0,54,85,51,10,0,0,0,0,3,6,27,45,26,7,0,40,34,4,27,30,0,0,0,31,104,59,3,1,0,0,0,1,81,76,0,0,0,0
344.39,551.3,1.43,1.8,7,4,3,19,27,14,7,5,117,4,0,0,1,1,8,132,96,9,1,1,0,0,10,139,18,12,3,2,13,21,8,22,22,20,17,20,10,3,0,0,139,26,4,5,2,0,0,70,112,30,18,60,27,0,3,74,43,64,15,15,8,9,4,8,29,3,7,7,16,47,13,9,139,91,4,4,1,2,3,22,84,86,15,74,94,0,0,3,95,115,15,29,22,0,0,0,6,5,4,12,43,61,24,5,139,60,5,5,4,2,2,9,87,30,2,22,75,16,1,0,56,76,11,18,24,11,2,1
344.19,260.1,1.48,-1.536,13,32,18,128,34,0,0,0,106,130,23,28,5,3,1,7,8,22,65,84,38,25,3,3,0,16,74,43,20,9,0,0,30,12,3,45,130,18,0,1,130,54,5,7,10,13,7,47,44,8,9,23,130,108,10,22,4,28,32,17,58,60,5,1,19,0,0,0,70,130,18,15,130,56,26,12,6,20,13,46,32,30,56,95,65,24,1,3,5,1,2,8,50,85,17,7,2,0,0,3,70,89,18,13,16,7,6,4,18,46,45,58,43,9,19,20,19,31,7,7,34,2,1,2,6,25,24,11
343.31,249.01,1.2,1.948,6,0,0,11,63,4,1,8,108,1,0,8,34,4,20,75,34,1,3,24,44,53,74,57,8,6,6,12,12,29,58,17,20,3,1,78,61,1,0,4,119,18,2,17,20,7,2,102,53,7,7,42,119,86,13,39,21,10,7,15,17,18,27,62,27,11,4,69,70,3,4,6,119,119,52,16,4,2,2,18,32,44,119,97,38,34,4,10,99,7,12,22,7,8,8,84,6,0,0,11,20,21,83,30,24,25,47,39,30,23,25,11,109,58,80,33,1,0,0,14,118,18,7,7,3,0,0,60
343.2,537.45,1.34,1.852,103,15,0,0,0,0,4,36,126,37,0,0,0,0,0,107,48,4,1,1,3,18,28,98,0,0,0,1,20,89,19,2,132,21,7,2,0,0,3,30,132,17,0,2,6,0,3,132,30,2,41,63,40,5,6,67,5,11,70,29,22,23,3,2,132,11,3,1,0,0,4,67,132,52,2,5,13,0,0,29,32,21,20,48,132,29,0,1,73,31,45,18,36,17,4,13,71,0,0,0,0,0,4,132,79,19,2,1,0,0,11,96,13,14,3,5,41,40,6,10,38,1,0,0,18,39,18,41
341.59,200.75,1.18,-1.497,16,8,3,49,83,27,0,2,5,6,5,17,37,49,43,11,52,5,0,0,1,9,48,66,9,0,0,0,45,58,12,16,15,4,7,115,116,9,3,4,121,16,10,29,11,4,44,108,24,2,1,14,34,40,121,84,1,0,5,22,65,39,11,6,17,3,0,16,121,53,1,3,121,113,13,8,14,6,3,30,35,45,40,121,36,11,9,10,0,0,15,121,54,1,0,0,3,1,2,14,121,19,1,3,91,38,6,7,22,6,2,24,17,18,26,121,25,0,0,1,0,0,48,90,9,0,0,0
340.95,284.58,1.34,2.583,9,14,28,5,0,1,31,37,9,13,3,20,54,27,34,26,1,0,5,49,50,45,115,43,34,3,4,4,2,5,59,120,44,86,115,1,0,0,0,5,120,60,12,3,5,16,50,79,9,2,5,43,21,46,120,55,2,12,23,22,8,14,53,43,120,17,6,0,0,0,0,47,120,109,21,10,1,0,2,38,19,32,29,94,38,15,32,19,10,14,12,22,9,9,69,35,66,0,0,0,0,0,1,107,60,21,2,0,0,0,22,120,29,10,4,11,7,5,64,120,3,15,19,52,19,14,68,34
336.43,538.93,1.3,1.804,89,3,5,21,13,1,6,121,5,2,79,58,28,43,4,14,6,7,23,13,39,55,31,14,0,0,0,0,18,54,54,14,121,53,7,42,110,11,2,17,17,25,117,94,121,37,1,2,121,77,51,13,18,9,14,28,21,0,0,4,89,33,18,11,95,71,11,10,43,14,4,28,20,5,4,8,121,121,24,28,121,14,3,14,19,25,21,96,25,2,1,76,75,7,0,1,25,17,6,5,2,6,14,44,6,2,0,0,22,68,26,20,29,5,6,16,13,14,21,37,1,1,3,44,55,5,0,0
335.3,111.38,1.24,-1.129,22,36,19,16,7,15,1,1,5,2,26,55,91,14,2,4,63,15,5,22,47,20,8,44,8,3,2,86,110,30,3,5,12,35,46,58,21,5,3,1,18,22,119,104,42,14,2,4,119,59,36,11,35,26,6,37,15,1,1,26,119,104,3,5,14,25,22,46,41,15,0,1,28,10,13,23,43,84,40,23,119,51,99,53,11,7,16,36,7,7,52,119,119,7,0,0,36,8,3,23,9,16,20,73,4,1,12,74,48,37,17,7,20,19,68,119,11,1,3,1,10,10,25,59,89,3,2,3
334.99,563.2,1.34,1.905,126,8,0,4,22,14,2,20,46,29,2,16,67,62,4,4,89,54,19,18,5,10,10,14,74,32,5,5,2,2,4,16,126,1,0,11,24,18,7,121,47,25,7,97,126,60,7,12,126,59,6,16,11,5,12,34,50,12,0,1,9,3,7,43,93,38,28,84,31,0,0,24,60,7,7,126,126,10,22,32,126,49,8,14,14,2,5,51,29,66,18,11,12,1,0,3,33,35,41,64,4,0,0,6,34,23,20,40,34,16,42,37,52,102,25,17,19,5,8,7,20,64,42,11,1,0,0,0
334.99,563.2,1.34,-1.553,6,0,0,0,5,63,42,14,43,23,24,30,25,49,23,14,59,6,12,22,23,22,21,93,5,0,0,0,69,120,20,30,14,2,0,0,20,71,51,29,47,8,12,21,130,123,11,6,130,21,8,11,30,13,6,57,22,4,1,25,130,43,5,14,8,7,0,9,36,49,10,1,21,1,6,14,130,130,10,9,130,94,23,6,33,50,9,19,15,41,19,24,130,31,0,0,14,4,1,9,49,20,0,2,4,5,19,20,65,60,10,12,28,33,11,2,37,102,12,10,67,27,4,0,39,37,2,4
332.37,289.81,1.36,1.666,10,26,35,21,36,19,4,10,80,23,4,3,11,13,8,59,19,4,20,31,134,71,5,16,25,21,41,19,34,14,0,1,40,99,56,9,1,0,0,0,136,40,6,3,9,4,1,52,41,5,0,17,136,56,3,27,42,12,0,1,95,27,10,14,116,85,0,0,0,0,0,0,136,62,4,13,12,0,0,9,36,24,6,99,136,6,1,4,17,8,1,10,38,12,36,41,136,21,0,0,0,0,0,12,136,37,17,19,5,0,0,5,17,16,16,93,94,5,0,1,52,36,2,7,8,2,3,14
332.37,289.81,1.36,-1.579,12,5,2,11,54,39,2,5,103,8,1,0,13,18,17,75,5,0,0,0,135,59,16,16,0,0,0,5,122,43,0,0,25,7,24,44,23,21,2,8,135,8,2,3,25,28,7,73,20,0,0,3,135,102,4,14,0,0,0,0,94,111,1,0,50,29,17,29,40,15,0,0,135,85,4,15,24,5,0,10,25,12,1,40,135,54,4,3,3,0,0,0,42,81,62,15,19,17,2,2,41,31,17,6,135,107,3,4,8,5,19,30,22,28,8,51,84,31,2,3,31,27,5,15,15,13,21,18
332.61,135.06,1.14,2.432,38,15,2,0,0,0,8,121,9,11,16,14,2,1,28,91,23,35,11,2,0,0,12,46,7,6,5,17,14,13,29,17,29,121,53,15,0,0,0,19,20,67,92,93,14,9,14,12,121,99,39,12,1,1,7,42,46,7,15,30,2,3,25,40,97,121,49,22,0,0,0,1,121,67,4,11,9,16,104,69,110,11,2,1,1,3,85,121,29,3,8,24,20,22,5,19,121,45,5,4,0,0,0,13,121,77,0,0,0,0,7,47,43,11,1,12,4,1,14,75,2,0,6,54,20,9,2,10
332.61,135.06,1.14,1.129,19,35,22,9,4,4,2,2,31,54,34,12,6,5,3,11,6,32,30,5,32,29,11,6,5,6,0,1,10,20,23,13,50,42,12,20,12,4,0,1,9,53,120,93,52,14,2,2,94,120,90,7,3,2,2,12,26,66,5,1,3,18,7,5,55,78,19,23,20,7,1,1,15,10,51,75,93,49,12,13,120,73,120,16,3,7,8,33,16,113,120,12,0,0,0,1,24,94,24,28,10,1,0,0,0,3,70,120,60,12,0,0,0,27,120,61,18,3,0,0,0,120,120,1,0,0,0,0
332.11,482.31,1.37,3.025,73,2,2,9,4,14,62,89,18,1,1,9,41,114,63,36,16,23,6,5,14,40,54,64,7,28,25,0,0,19,108,40,47,47,11,25,21,17,55,56,41,42,12,66,114,70,13,20,114,23,3,18,38,17,15,70,71,5,4,4,10,34,79,93,41,34,9,41,27,27,34,3,77,61,7,9,90,114,16,14,114,65,24,2,42,82,14,25,49,88,114,14,7,2,0,18,6,12,9,4,11,41,43,4,54,34,15,19,28,41,12,15,3,12,20,30,73,50,18,3,14,32,51,1,3,7,26,13
332.11,482.31,1.37,0.204,4,1,1,6,23,109,60,8,29,19,7,3,20,91,34,13,63,36,7,13,21,16,21,54,25,17,3,11,20,15,9,14,29,26,23,79,28,38,35,15,30,19,5,111,111,61,10,2,111,71,12,32,68,16,3,18,15,60,19,19,69,13,4,12,3,73,111,76,12,3,1,0,39,15,41,107,94,5,5,45,111,30,10,26,57,30,14,111,19,17,18,18,58,29,18,53,0,11,42,15,26,76,13,0,51,75,33,10,7,15,2,14,43,84,59,90,22,4,1,21,12,49,88,64,18,4,3,6
329.95,436.15,1.14,-1.472,29,4,11,36,47,3,0,13,153,16,0,4,19,5,7,122,19,2,0,29,153,20,14,30,1,0,0,3,36,34,24,3,56,13,5,21,28,1,0,1,153,44,0,6,32,1,0,7,41,5,0,22,153,27,5,6,3,0,0,3,28,27,10,8,57,3,5,10,22,1,2,25,153,2,0,0,29,5,1,58,42,8,2,12,153,32,3,7,4,13,5,32,38,17,5,2,50,4,1,0,0,1,5,76,153,15,2,2,14,5,1,86,19,6,6,5,107,82,22,7,1,2,0,4,17,66,48,4
329.64,440.75,1.26,-1.719,6,7,9,4,40,53,4,7,23,8,12,6,21,20,34,61,6,1,3,5,32,27,71,123,5,3,40,36,26,23,18,14,10,2,8,13,124,88,1,5,124,9,1,0,17,16,15,124,37,2,0,0,124,81,39,77,1,0,0,1,40,58,48,4,8,10,33,51,59,9,0,1,124,124,1,7,21,5,0,20,88,53,0,3,124,67,3,9,5,1,0,1,42,39,13,10,4,5,10,9,19,5,1,1,124,74,1,3,19,4,0,2,124,55,0,0,81,51,1,2,2,10,6,6,61,41,7,4
329.5,176.1,1.23,2.768,60,34,0,0,0,2,11,63,41,61,58,9,0,0,5,66,4,61,50,7,9,14,2,8,3,9,5,7,27,43,25,2,20,24,4,4,11,17,20,15,19,66,115,61,26,15,4,6,115,115,97,12,1,1,1,16,42,18,21,84,72,9,2,9,15,1,1,4,22,47,53,65,13,5,11,25,73,115,49,30,115,39,83,53,2,7,19,62,15,12,115,115,18,0,0,0,24,17,50,36,21,7,5,21,0,0,14,115,70,18,5,1,2,3,83,115,31,9,6,3,12,17,113,53,3,3,7,13
329.5,176.1,1.23,-1.945,47,33,20,7,6,24,26,17,1,3,20,44,53,66,14,1,3,3,10,17,20,14,21,25,0,0,0,2,12,66,58,31,14,115,73,21,6,2,0,0,12,26,74,115,48,28,11,5,115,60,25,13,4,6,19,68,53,8,0,0,5,74,44,60,82,115,31,8,6,4,2,3,77,47,2,8,21,65,115,41,104,13,1,1,1,15,115,115,50,7,9,14,2,10,3,58,115,58,3,3,6,11,11,17,115,115,19,0,0,0,18,12,20,78,70,10,2,10,45,19,5,6,26,46,26,2,3,9
