Y,X,scale,angle,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
222.51,222.4,0.99,1.471,52,17,0,2,3,0,0,0,133,28,0,0,16,14,2,5,3,4,11,11,46,61,9,2,0,3,6,12,68,16,5,0,40,20,3,7,4,0,0,0,145,45,0,0,3,19,11,31,31,0,0,0,69,145,22,18,0,0,1,16,145,37,5,0,38,6,0,4,21,3,0,0,145,46,0,0,5,6,0,5,85,13,1,6,145,84,0,4,0,0,0,10,145,53,0,0,20,6,1,6,23,3,0,0,145,90,6,1,0,0,0,0,45,48,30,34,55,13,0,0,0,0,0,6,137,68,0,0
222.55,591.23,2.16,2.353,68,145,23,0,0,0,3,19,40,145,14,0,0,0,38,29,8,12,0,0,0,0,40,16,1,0,0,0,0,0,10,9,44,145,25,0,0,0,0,0,145,145,16,0,0,0,0,1,84,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,13,6,0,0,5,62,67,145,14,0,0,0,0,12,145,105,2,0,0,0,0,0,19,0,2,0,0,0,0,0,0,2,0,0,0,0,0,145,145,37,0,0,0,0,0,46,145,13,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0
222.61,435.63,0.89,-1.05,51,58,11,1,0,0,0,27,55,108,69,18,0,0,0,29,13,71,122,105,0,0,2,4,35,88,57,75,0,3,13,5,11,44,35,15,5,1,1,6,24,73,122,52,0,0,0,3,122,25,69,37,0,0,5,52,44,11,1,1,0,8,58,89,0,7,67,27,12,2,0,0,55,32,56,35,0,0,0,1,122,122,19,1,0,0,0,19,122,110,20,0,0,0,5,54,0,2,17,22,39,2,0,0,7,37,48,5,0,0,0,0,29,122,50,0,0,0,0,5,32,122,55,0,0,0,1,5
222.64,207.98,1.28,0.745,0,2,15,128,32,0,0,0,8,18,15,77,19,6,7,11,6,7,1,0,2,11,18,11,1,16,10,0,1,2,3,0,19,2,17,128,25,12,4,15,123,17,7,12,1,12,56,128,10,4,0,0,0,126,128,46,0,2,0,0,1,51,128,32,32,12,2,3,7,17,24,40,128,110,0,0,0,4,18,66,39,128,0,0,0,48,87,24,6,16,2,11,13,52,114,38,18,1,0,0,0,0,11,76,15,35,0,0,0,9,26,35,13,128,4,0,0,7,2,0,13,127,6,6,9,15,5,1
222.64,207.98,1.28,-1.1,30,9,0,9,7,0,1,5,124,119,1,0,0,0,2,32,35,39,5,67,21,6,9,11,2,0,0,124,74,0,0,5,18,12,3,6,5,0,1,5,124,81,12,7,0,0,0,53,66,28,25,124,48,0,0,12,16,8,5,97,39,0,0,9,12,11,5,10,9,18,21,12,53,115,124,23,9,11,2,5,16,55,124,124,5,0,0,2,7,59,34,20,1,0,0,0,0,1,0,2,5,124,124,1,0,3,20,5,8,124,101,2,17,15,25,8,8,39,34,25,4,30,51,21,7,0,0,1
222.88,308.68,6.85,1.846,7,0,0,6,3,2,11,15,101,2,0,0,0,1,1,83,142,1,0,0,0,0,0,142,79,0,0,0,0,0,0,85,14,3,5,14,2,0,12,28,142,45,0,0,0,0,24,49,142,34,0,0,0,0,0,70,78,3,0,0,0,0,0,26,54,0,0,0,0,0,26,110,58,4,0,0,0,3,95,96,142,23,0,0,0,0,5,60,90,7,0,0,0,0,0,5,98,20,8,0,0,0,0,20,69,15,17,1,0,1,4,70,125,0,0,0,0,0,0,142,32,0,0,0,0,0,0,22
223.03,249.14,1.11,1.653,10,2,0,6,41,13,5,2,128,42,1,3,3,0,0,10,64,45,79,40,17,0,0,10,6,10,68,52,123,25,1,2,14,9,17,60,56,4,0,4,128,46,9,18,22,0,0,33,56,11,54,65,128,23,2,10,58,32,70,25,22,15,4,14,16,60,61,65,13,0,1,10,128,128,19,8,9,0,1,31,29,48,14,31,128,16,1,2,25,41,48,24,56,6,1,4,24,52,20,25,7,0,0,1,128,127,7,0,0,0,0,0,52,49,13,49,87,0,0,0,41,23,5,32,64,0,0,1
223.03,309.14,6.87,1.782,9,0,0,0,0,0,8,18,106,2,0,0,0,0,0,70,141,0,0,0,0,0,0,141,87,0,0,0,0,0,0,77,16,1,2,11,2,0,4,17,141,22,0,0,0,0,4,41,141,28,0,0,0,0,0,43,110,4,0,0,0,0,0,21,37,0,0,2,0,0,9,93,66,3,0,0,0,0,46,131,141,25,0,0,0,0,3,48,124,14,0,0,0,0,0,4,93,16,0,0,0,0,0,25,71,24,0,0,0,0,6,48,141,1,0,0,0,0,0,133,61,0,0,0,0,0,0,33
223.08,159.14,1.25,1.71,69,9,3,0,0,0,0,61,13,48,7,0,8,32,13,14,5,12,0,0,22,119,55,4,0,0,0,0,28,74,24,8,19,2,4,17,23,2,12,39,32,108,48,58,34,1,3,3,127,130,13,1,7,81,46,33,6,0,0,0,8,112,137,25,6,22,17,34,45,1,2,1,116,14,5,62,99,9,2,22,137,18,2,2,1,0,6,83,57,7,0,0,1,19,55,32,24,8,1,9,33,3,0,7,103,1,1,11,47,18,8,66,137,0,0,0,0,2,9,135,43,10,0,0,0,6,12,12
223.17,162.36,1.44,1.547,74,5,3,2,7,2,9,42,16,84,45,24,22,8,11,5,71,85,18,2,3,85,80,20,6,0,0,0,2,42,169,43,7,19,39,15,27,1,15,25,70,30,15,48,139,11,1,5,169,71,7,4,8,2,9,30,66,22,0,0,1,18,46,22,47,37,22,6,13,1,2,10,74,7,2,12,94,33,6,21,169,12,0,1,4,6,11,97,59,14,0,0,0,8,31,27,16,0,0,1,9,1,15,29,72,8,1,15,72,8,1,6,169,19,0,1,3,1,2,20,49,1,0,2,8,8,11,11
223.21,174.1,1.03,1.445,3,0,0,11,46,11,0,1,119,44,11,16,35,19,5,10,159,72,0,0,0,0,0,6,47,4,0,0,8,6,1,9,0,0,0,3,38,25,6,2,107,35,4,10,72,44,7,19,159,79,0,0,0,0,0,20,96,14,0,0,10,7,1,2,0,0,18,15,17,14,8,2,69,12,10,6,45,52,19,61,159,106,0,0,0,1,3,68,121,58,0,0,7,4,0,1,0,2,21,23,11,6,0,0,69,25,13,5,4,2,1,18,159,48,0,0,0,0,0,83,159,12,0,0,1,4,1,23
223.47,459.52,1.65,1.973,69,46,16,0,0,0,0,11,188,84,3,0,0,0,0,31,63,29,21,22,3,1,3,12,20,28,11,3,0,0,6,6,81,42,25,3,0,0,0,12,188,65,3,0,0,0,1,22,98,16,4,8,4,10,37,36,35,5,1,1,1,1,10,39,102,2,0,1,0,1,2,48,188,16,0,0,0,0,0,59,147,18,0,0,0,3,19,17,5,2,0,0,0,0,7,15,100,6,0,0,0,4,4,24,188,3,0,0,0,0,0,55,110,3,0,0,0,0,3,25,3,0,0,0,0,0,1,4
223.49,505.07,1.27,0.806,24,56,48,0,0,0,0,1,148,133,14,0,0,0,0,8,148,34,0,0,0,0,0,2,3,0,0,0,0,0,0,0,67,6,1,0,0,0,2,28,148,16,0,0,0,0,0,112,148,9,0,0,0,0,0,45,3,0,0,0,0,0,0,0,59,0,0,0,3,3,2,74,148,93,0,0,0,0,0,50,148,102,0,0,0,0,0,6,5,3,0,0,0,0,0,0,14,0,0,0,1,2,9,104,121,27,0,0,0,0,0,41,148,57,0,0,0,0,0,0,14,3,0,0,0,0,0,0
223.64,97.02,2.31,1.442,11,42,58,16,5,2,3,4,71,21,21,12,7,10,2,7,13,1,3,11,69,40,3,5,104,36,13,12,15,1,0,29,22,11,20,3,7,66,19,2,119,18,6,3,8,12,4,31,25,2,1,25,119,44,4,11,119,62,2,8,49,18,1,4,8,0,0,0,3,119,94,8,119,21,4,15,13,52,75,33,17,12,11,119,119,12,3,2,103,15,7,19,18,5,1,37,36,3,0,0,8,71,87,21,2,0,0,2,89,119,88,7,3,2,1,13,119,48,6,3,119,16,1,2,10,5,3,23
223.64,97.02,2.31,-1.943,35,43,11,14,31,12,0,0,120,120,24,3,0,0,0,0,20,87,120,18,8,1,0,0,8,41,103,24,27,6,0,0,31,9,0,6,86,35,7,16,120,45,13,6,15,18,8,58,6,33,104,31,99,50,3,6,1,110,120,4,8,1,0,0,26,24,2,7,86,80,2,8,120,85,3,3,17,7,2,24,11,17,5,9,120,66,4,3,2,20,18,1,25,27,36,17,8,6,0,10,120,120,6,4,76,53,3,1,5,10,7,11,13,31,5,4,51,28,5,4,8,4,4,7,13,25,36,33
223.83,316.81,2.14,1.279,31,52,107,13,0,0,0,6,30,14,65,22,0,0,5,34,123,81,12,1,0,0,3,91,58,97,48,0,7,12,18,81,61,4,1,0,0,1,33,108,50,19,9,2,2,41,50,46,125,59,4,0,0,5,9,76,106,56,29,24,34,15,13,54,10,1,0,0,0,5,116,125,6,1,0,0,0,109,125,53,109,27,0,0,4,28,103,78,70,63,20,6,2,0,0,3,29,5,1,0,0,1,23,50,18,4,0,0,3,11,34,15,11,9,0,0,45,39,20,2,36,50,2,0,6,3,0,0
223.83,316.81,2.14,-0.466,21,53,42,56,38,4,21,30,4,15,54,76,43,33,35,16,0,2,49,77,13,2,1,2,0,0,14,57,2,0,13,19,4,92,133,97,18,0,0,0,8,49,133,133,10,1,0,2,100,87,87,38,1,0,3,25,24,6,6,7,0,0,25,51,2,37,43,29,45,29,0,0,38,35,64,35,15,3,2,24,133,94,10,2,0,0,0,72,37,26,19,7,1,0,0,6,0,4,21,22,122,66,0,0,8,52,95,15,12,0,0,0,57,133,21,0,0,0,0,2,14,94,57,6,2,0,0,0
223.99,203.38,2.02,3.022,0,1,6,107,96,2,0,0,45,4,2,46,95,21,4,18,129,5,0,0,4,7,18,69,10,0,0,2,29,35,30,8,0,0,12,36,55,50,59,1,68,5,0,1,71,90,12,20,129,10,0,0,5,23,13,90,11,0,0,2,27,77,57,16,0,1,17,105,33,43,77,2,53,7,2,81,90,70,7,3,129,75,0,0,4,12,3,10,43,17,0,0,2,33,39,26,0,1,59,112,4,0,6,7,10,2,2,48,5,1,67,58,129,36,0,0,0,2,79,92,60,18,0,0,0,2,10,21
224.06,15.71,1.46,-1.44,42,85,54,12,0,0,0,0,65,78,4,3,74,33,8,4,127,1,0,0,52,40,37,63,127,1,0,42,82,0,0,23,77,49,12,0,1,4,0,2,127,70,2,2,5,8,22,46,59,10,4,13,8,19,88,73,49,6,1,93,127,0,1,20,88,1,0,0,7,8,1,14,127,37,6,7,1,0,0,31,32,44,43,59,15,5,2,4,8,23,28,101,127,16,12,1,62,2,0,0,4,11,5,40,127,2,0,0,2,7,6,93,6,2,8,8,25,57,14,13,0,1,10,16,14,28,44,24
224.33,106,1.22,-1.594,13,14,18,33,2,0,0,0,138,30,6,2,1,1,1,45,90,2,0,1,22,23,6,37,138,4,0,0,1,1,0,27,50,4,3,28,12,1,0,3,138,8,2,1,4,1,0,43,108,9,9,8,44,22,3,23,138,35,8,5,2,2,1,12,54,1,0,2,10,25,1,9,138,47,14,8,2,2,1,28,32,47,110,69,21,9,1,3,25,138,138,9,2,0,0,0,23,0,0,0,5,34,15,55,90,4,1,1,6,19,21,138,3,4,17,20,111,80,12,9,6,47,64,7,34,5,0,0
224.52,472.28,2.14,1.474,12,32,19,3,0,0,0,0,142,146,3,0,0,0,0,0,104,130,0,0,0,0,0,4,10,4,0,0,0,0,0,1,16,28,11,1,0,0,0,4,144,101,0,0,0,0,0,6,146,146,0,0,0,0,0,13,43,11,0,0,0,0,0,2,21,52,26,5,0,0,0,0,146,57,0,0,0,0,0,33,146,11,0,0,0,0,0,97,40,0,0,0,0,0,0,9,40,12,2,2,3,2,0,0,146,41,0,0,0,0,0,20,146,24,0,0,0,0,0,42,19,1,0,0,0,0,0,2
224.85,109.99,0.99,-1.801,39,20,10,1,3,4,3,12,124,55,5,3,21,2,0,11,89,22,3,5,48,9,1,1,145,43,0,0,0,0,0,3,36,57,37,19,5,0,0,0,145,68,4,0,6,12,7,48,88,16,0,0,54,69,11,20,145,55,0,0,3,11,1,7,74,29,5,21,17,0,0,0,145,66,0,1,8,3,0,16,68,13,0,4,87,57,9,9,145,74,2,0,6,11,6,7,46,12,0,4,14,2,1,0,145,83,5,1,0,0,0,0,45,27,37,66,15,18,3,1,24,65,94,28,3,3,2,2
224.88,47.53,1.4,1.41,93,6,1,4,12,1,7,58,42,17,3,46,130,10,1,9,49,21,1,7,73,38,5,9,3,2,5,7,64,30,0,1,41,25,5,2,24,10,6,85,51,15,4,19,130,55,3,13,130,21,1,3,74,76,14,33,5,1,1,2,130,98,4,3,28,126,28,2,8,3,9,17,34,34,16,9,125,87,9,12,130,23,2,10,90,42,13,33,11,4,2,10,130,55,1,0,29,15,2,2,11,11,23,21,43,12,3,9,34,26,7,17,34,48,30,19,41,13,4,8,3,11,11,11,102,53,2,0
224.88,47.53,1.4,-1.467,127,16,1,0,0,0,1,25,68,4,2,14,38,51,22,39,44,16,6,19,22,18,7,36,13,6,5,25,34,7,2,7,127,11,1,4,5,1,1,52,112,21,10,112,127,6,2,42,127,42,12,36,40,23,6,15,8,8,20,19,46,70,4,4,127,39,4,11,7,1,1,7,90,30,9,93,127,4,1,18,127,13,6,24,27,16,5,57,12,2,9,52,48,84,3,3,94,7,2,3,6,1,9,24,60,6,5,14,65,10,3,48,77,2,5,49,40,3,3,81,1,3,38,80,17,0,0,0
225.03,224.24,1.06,1.536,0,0,1,32,36,7,0,0,98,25,3,4,1,0,0,0,143,18,0,0,21,41,11,24,0,2,3,4,45,75,12,1,0,0,0,5,84,30,0,0,143,15,1,7,10,0,0,2,143,10,0,0,37,41,7,40,6,0,0,6,143,78,4,3,0,0,0,9,124,6,0,0,143,16,1,7,17,1,0,4,143,67,14,12,29,7,0,4,7,6,9,22,143,50,0,0,0,0,0,5,87,27,1,0,71,23,1,4,8,21,6,4,143,88,15,5,1,0,0,3,5,9,12,25,61,7,0,0
225.21,22.53,1.52,-1.586,3,1,1,11,38,88,35,5,53,2,0,0,14,73,35,11,133,14,0,0,10,10,4,32,17,0,0,9,77,45,5,6,49,32,12,30,20,19,12,6,59,11,0,0,117,98,12,10,133,33,0,3,26,12,3,27,35,4,1,55,133,12,1,3,44,133,40,8,3,1,0,0,57,66,6,2,46,57,43,31,133,11,0,5,25,15,45,77,30,4,0,52,133,0,0,1,69,38,3,0,0,2,0,0,133,55,3,7,2,1,12,19,23,27,18,32,21,2,14,13,6,8,8,48,133,7,5,0
225.24,440.61,1.89,0.017,15,17,16,1,0,0,0,2,125,32,1,0,0,0,0,23,125,45,0,0,0,0,0,21,14,8,4,9,1,0,0,3,49,14,8,0,0,0,2,39,125,38,0,0,0,0,20,72,125,125,0,0,0,0,4,30,35,29,10,12,9,4,0,0,86,7,0,0,0,0,13,92,92,32,7,1,1,2,124,125,81,19,34,33,12,6,65,79,16,15,125,53,2,0,0,1,63,34,1,0,0,0,1,9,66,125,80,3,1,1,9,15,0,21,112,101,14,3,8,1,0,0,68,79,4,1,0,0
225.24,440.61,1.89,-0.971,11,118,39,0,0,0,0,0,1,69,73,1,2,1,0,0,0,17,37,11,11,10,5,0,0,0,1,54,112,5,2,0,1,118,70,5,0,0,0,0,10,118,118,0,0,0,0,1,39,118,79,22,9,3,1,10,1,5,6,84,117,19,1,1,4,51,26,9,0,0,0,0,104,109,29,0,0,0,0,18,118,70,33,26,9,7,3,85,4,2,15,95,98,26,3,9,6,11,7,17,2,0,0,3,62,93,6,0,0,0,0,6,33,111,118,28,0,0,0,3,0,12,62,73,3,0,0,0
225.3,435.66,1.08,-0.956,26,43,22,4,0,0,0,14,19,46,91,34,0,0,1,9,36,60,56,42,0,4,13,11,75,127,15,4,0,0,4,34,9,24,48,14,0,0,0,0,108,25,34,11,0,0,1,34,69,15,1,0,0,5,32,113,89,22,2,3,0,1,29,127,8,18,27,7,2,0,0,0,63,127,20,0,0,0,0,5,125,127,28,0,0,0,0,36,120,127,127,37,0,0,2,76,2,5,8,4,3,1,4,5,36,31,6,0,0,0,3,45,12,90,23,0,1,9,7,16,2,95,127,13,0,2,0,0
225.37,349.27,1.95,-2.552,33,24,11,91,50,5,0,2,136,86,1,1,0,0,0,21,32,32,0,0,0,16,11,9,6,13,0,0,0,72,72,5,47,17,6,32,35,67,1,10,136,63,2,0,0,1,0,45,55,36,11,0,0,1,6,26,7,42,4,0,0,2,9,2,19,0,0,0,25,136,108,33,127,41,12,0,0,23,85,85,31,111,59,0,0,18,12,3,27,54,3,0,0,3,11,5,0,0,0,0,120,136,93,5,0,0,0,0,28,73,114,24,15,18,3,0,0,98,60,4,23,64,7,0,0,14,11,4
225.51,265.14,3.39,1.066,2,9,14,54,34,12,0,0,10,28,55,28,10,6,0,4,129,32,5,5,3,3,1,26,129,45,0,0,0,0,0,9,4,7,56,100,2,0,0,2,81,19,25,22,0,0,1,94,129,76,1,0,0,0,5,93,129,129,0,0,0,0,0,1,12,63,25,4,0,1,0,1,129,104,1,0,0,0,0,25,80,51,0,0,0,1,9,22,126,129,0,0,0,0,3,7,13,20,0,0,1,17,7,7,81,95,0,0,0,0,0,5,102,112,0,0,0,0,1,3,41,47,0,0,0,0,2,3
225.71,265.7,3.53,1.069,0,2,17,61,27,5,0,0,20,16,53,21,5,3,0,4,130,28,4,1,1,1,0,12,130,45,0,0,0,0,0,0,6,10,68,83,1,0,0,0,105,19,20,13,0,0,0,58,130,69,0,0,0,0,0,58,130,130,0,0,0,0,0,0,15,56,27,4,0,3,0,0,130,105,0,0,0,0,0,11,118,59,0,0,0,0,0,16,130,130,0,0,0,0,0,2,11,10,0,0,0,18,9,6,81,79,0,0,0,0,1,5,111,110,0,0,0,0,0,0,51,64,3,0,0,0,0,0
225.71,497.58,4.26,1.602,28,13,0,0,0,0,0,3,148,38,0,0,0,0,0,11,148,27,0,0,0,0,0,45,20,1,0,0,0,0,0,4,29,0,0,0,0,0,1,23,142,54,0,0,0,0,13,38,148,144,0,0,0,0,1,36,37,11,0,0,0,0,0,2,51,0,0,0,0,0,2,56,65,3,0,0,0,0,46,148,147,13,0,0,0,0,7,148,26,1,0,0,0,0,0,15,77,0,0,0,0,0,0,55,148,0,0,0,0,0,1,139,51,0,0,0,0,0,0,83,0,0,0,0,0,0,0,2
225.99,462.29,1.27,1.963,14,18,33,8,2,0,0,4,97,50,53,1,0,0,0,17,186,68,2,0,0,0,2,16,24,19,9,8,8,7,15,11,28,3,6,14,6,0,0,16,136,21,5,0,0,0,2,46,186,42,0,0,0,0,3,22,65,6,0,0,0,15,33,15,48,4,0,1,3,17,9,16,119,7,1,0,0,0,13,90,186,17,0,0,0,0,3,57,86,17,7,0,0,1,4,4,37,7,0,0,7,25,6,6,148,24,0,0,0,1,0,17,186,3,0,0,0,0,0,23,72,0,0,0,0,1,8,10
226.66,444.58,1.29,-0.399,55,111,16,0,0,0,0,0,10,111,51,0,0,0,0,0,8,22,11,1,10,9,2,0,1,0,0,6,10,14,17,7,37,94,55,0,0,1,5,8,111,108,50,0,0,0,0,22,59,25,41,28,0,0,0,13,0,0,61,103,4,0,0,0,35,3,1,0,0,3,83,103,111,25,9,3,1,14,97,96,17,14,75,92,25,44,11,4,0,0,82,111,20,6,0,0,89,81,32,0,0,0,41,91,5,14,105,60,8,26,91,40,0,0,43,111,46,56,11,0,0,0,5,74,39,11,4,3
227.14,256.74,2.9,0.507,0,49,33,3,5,40,30,0,7,13,23,16,37,40,33,4,109,123,12,5,9,2,2,7,60,123,75,0,0,0,0,1,0,19,24,15,42,59,18,0,11,13,89,68,51,5,0,1,123,69,28,9,7,1,1,59,32,123,72,2,4,2,2,28,0,0,1,96,114,8,0,0,32,9,9,69,67,2,0,5,123,123,15,1,2,0,0,16,20,83,11,1,3,4,6,11,0,1,20,123,49,0,0,0,2,11,66,23,4,0,0,0,5,107,55,0,0,0,0,0,2,123,58,0,0,0,0,0
227.17,227.31,2.37,1.653,9,2,0,8,17,25,10,2,21,1,0,21,89,30,4,4,103,1,0,6,38,15,5,43,6,2,1,22,130,28,2,3,9,0,0,0,48,20,8,10,58,1,0,12,137,11,0,4,137,12,0,12,104,12,4,44,7,4,7,73,137,12,1,4,1,1,2,8,63,0,0,2,56,1,0,18,137,4,0,6,137,30,3,30,97,1,0,8,9,3,1,32,137,25,1,3,0,2,8,20,49,0,0,0,49,0,0,31,122,1,0,8,108,3,0,9,73,7,0,19,1,0,0,10,137,11,0,1
227.27,295.35,4.47,1.797,4,0,2,4,9,7,5,8,76,0,0,0,1,3,6,63,95,0,0,0,0,0,5,101,123,0,0,0,0,0,4,95,18,5,5,9,6,2,0,11,123,16,0,0,0,0,0,74,123,23,1,0,0,0,0,73,123,0,0,0,0,0,0,103,11,15,3,5,3,1,13,14,75,107,8,0,0,0,20,18,123,123,15,0,0,0,0,25,123,30,0,0,0,0,0,47,11,0,0,0,0,0,50,85,10,7,0,0,0,21,118,47,121,28,0,0,0,3,15,93,123,62,0,0,0,0,0,7
227.41,440.6,1,-1.669,1,46,41,47,9,0,0,0,2,52,47,17,38,3,0,0,4,1,8,11,72,24,14,56,2,0,0,0,61,56,23,60,0,49,63,95,42,0,0,0,28,108,125,10,2,0,0,2,125,37,33,6,6,3,6,90,14,0,0,4,125,31,10,51,8,11,17,57,28,0,2,6,96,31,22,0,0,0,7,31,125,79,17,13,3,0,0,33,18,10,16,125,125,2,1,8,18,33,9,23,5,0,0,1,34,47,27,1,0,0,0,6,47,118,122,22,0,0,0,0,1,12,99,125,15,0,0,0
227.62,609.16,1.19,0.75,71,18,0,0,0,1,1,6,123,140,0,0,0,0,0,0,135,140,0,0,0,0,0,0,30,17,0,0,0,0,0,0,35,3,0,0,0,0,4,32,140,73,0,0,0,0,0,8,140,90,0,0,0,0,0,10,79,10,0,0,0,0,0,3,23,25,5,0,0,0,0,6,140,19,0,0,0,0,0,48,140,7,0,0,0,0,0,99,63,0,0,0,0,0,0,17,34,15,4,0,0,0,0,9,140,3,0,0,0,0,0,94,140,0,0,0,0,0,0,111,22,0,0,0,0,0,0,9
227.82,238.57,2.58,-1.645,7,6,4,38,33,16,17,31,2,0,0,3,18,113,48,31,6,0,0,0,1,11,126,79,0,0,0,0,0,11,126,44,126,59,5,10,6,6,8,29,42,9,0,2,117,63,16,23,126,8,0,0,18,5,27,65,12,0,0,0,0,1,46,42,126,60,0,1,6,3,0,4,83,16,0,3,126,24,0,7,126,13,0,0,32,3,0,6,31,1,0,2,2,2,7,3,126,53,1,2,20,6,1,11,108,15,0,3,126,57,1,11,126,35,0,0,43,9,0,0,30,12,3,8,12,0,0,0
227.82,557.22,0.99,1.078,1,126,121,4,0,0,1,1,6,54,126,66,0,0,0,4,62,109,68,7,0,0,0,9,12,11,0,0,0,0,0,0,26,54,58,8,30,8,4,11,114,41,87,22,0,0,23,126,123,32,11,2,0,0,15,126,20,4,0,0,0,0,0,12,37,3,0,2,18,15,3,15,126,99,0,0,0,1,3,55,112,71,0,0,0,0,2,53,3,2,0,0,0,0,0,3,13,5,0,4,2,0,0,0,99,108,0,0,0,0,0,0,126,126,0,0,0,0,0,0,12,14,0,0,0,0,0,0
227.94,110.35,1.04,-1.655,116,21,2,1,4,1,2,33,68,19,3,18,54,2,0,8,149,52,0,2,3,0,0,8,48,27,1,0,2,1,0,1,149,56,5,0,1,3,3,45,93,9,2,5,56,43,9,30,149,12,0,0,6,8,2,32,67,39,0,0,2,8,3,7,149,12,1,1,6,2,1,49,88,3,0,6,108,42,8,24,149,33,0,0,16,14,3,12,50,48,2,4,23,16,0,2,149,24,6,3,1,1,0,12,40,13,40,37,28,24,5,6,110,96,52,7,4,5,4,8,18,56,51,22,26,1,0,0
228,613.29,1.1,0.543,79,101,10,0,0,0,0,0,162,162,1,0,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,86,35,9,0,0,0,0,12,162,66,0,0,0,0,0,34,129,11,0,0,0,0,0,11,0,0,1,0,1,0,0,0,139,18,6,0,0,0,0,16,162,24,0,0,0,0,0,71,124,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,149,11,0,0,0,0,0,26,162,58,8,0,0,0,0,55,46,46,22,0,0,0,0,16,0,6,2,1,0,0,0,0
228.02,130.57,1.56,-1.652,108,19,0,0,0,2,5,34,61,8,0,0,6,18,30,46,94,10,0,0,0,2,103,110,4,0,0,17,42,9,53,74,139,12,2,2,5,2,4,50,109,25,4,18,71,14,5,16,139,27,1,3,8,8,16,65,21,1,1,17,139,66,23,26,84,27,5,2,2,2,8,51,93,25,10,14,24,5,14,28,139,74,20,9,5,2,4,32,28,21,24,28,105,44,2,8,43,21,16,23,3,2,4,15,74,49,8,4,1,2,7,17,139,32,4,1,0,1,2,48,33,7,3,0,62,15,6,46
228.13,589.25,0.89,2.739,108,85,42,0,0,0,0,1,52,141,99,0,0,0,0,0,73,90,7,0,0,0,0,2,7,3,0,0,0,0,0,1,25,41,52,10,10,1,0,2,141,86,42,0,0,0,0,45,141,40,0,0,0,0,0,33,15,4,0,0,0,0,0,1,60,5,12,12,3,0,0,25,141,24,0,0,0,0,0,124,141,47,0,0,0,0,0,62,21,5,0,0,0,0,0,3,87,0,1,0,0,0,0,82,141,0,0,0,0,0,0,141,62,0,0,0,0,0,0,91,5,0,0,0,0,0,0,6
228.32,115.37,1.16,-1.517,73,50,8,8,2,0,0,3,86,23,6,11,1,0,2,32,136,1,0,1,0,0,0,136,17,0,0,1,16,8,13,82,132,8,0,1,5,0,1,56,132,20,2,9,8,1,5,50,136,63,0,0,0,0,0,40,43,17,1,1,33,9,1,12,136,33,3,1,1,1,1,42,122,11,1,19,19,9,2,36,136,21,0,1,0,0,0,49,62,14,1,1,16,4,1,2,136,7,0,0,7,5,3,83,101,0,0,0,38,24,6,48,136,4,0,0,0,0,0,60,46,15,0,0,12,1,1,4
228.41,259.67,1.03,0.194,0,1,127,56,2,0,0,0,31,67,114,7,0,0,0,0,157,92,9,0,0,0,0,1,59,22,14,2,0,0,0,0,0,5,28,26,13,41,12,0,90,65,21,0,0,4,12,7,157,42,3,6,0,0,0,15,81,40,22,14,1,0,0,3,0,1,7,23,32,55,21,0,76,23,10,0,0,16,39,37,157,120,27,9,7,0,1,41,27,78,75,18,17,2,0,0,0,1,7,22,15,14,30,0,11,36,15,1,0,22,23,6,26,144,75,0,0,2,6,8,0,77,157,1,1,2,1,0
228.53,317.03,0.95,-1.308,12,69,141,14,1,0,0,1,38,117,141,0,0,0,0,1,32,55,16,8,3,0,0,1,1,0,3,11,18,9,3,1,49,33,82,24,14,1,1,11,141,92,40,0,0,0,0,59,105,45,43,1,1,0,1,30,5,8,30,12,12,1,2,4,43,5,0,1,6,18,45,14,138,121,69,2,0,1,4,16,15,79,141,18,0,0,0,2,0,60,141,8,1,0,0,0,1,0,0,2,8,16,25,2,5,12,37,24,16,6,3,2,0,3,88,86,3,0,0,0,0,19,140,21,0,0,0,0
