Y,X,scale,angle,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
462.52,668.1,2.2,-2.924,5,85,79,1,0,2,4,3,8,87,35,12,7,2,1,6,4,9,16,13,10,26,18,5,0,12,25,2,0,14,15,0,16,14,1,5,6,39,50,29,79,35,2,0,0,1,66,140,15,6,0,0,0,24,140,138,1,2,1,0,0,108,140,15,41,21,39,59,10,14,6,4,140,81,3,1,0,0,16,62,66,59,16,0,0,0,67,62,2,25,52,0,1,33,84,10,24,33,21,13,0,0,0,0,140,140,0,0,0,0,0,0,82,110,5,0,0,0,0,0,1,11,19,0,0,0,0,0
462.17,75.5,1.98,-1.207,3,18,58,13,0,0,0,0,137,37,29,1,0,0,0,33,137,5,2,7,1,0,0,80,13,2,2,105,106,0,0,2,16,12,39,7,0,0,0,1,137,27,11,0,0,0,0,66,137,26,93,62,2,0,0,37,1,5,58,135,93,14,1,0,40,17,17,4,0,0,0,2,137,89,41,11,0,0,0,15,34,37,137,131,0,0,0,1,17,57,98,45,2,2,0,0,24,2,2,2,0,0,0,44,61,31,13,4,0,0,0,28,5,10,24,23,1,6,13,3,14,37,9,2,0,1,16,10
460.11,712.09,1.96,1.373,15,0,0,1,2,3,13,52,43,0,0,0,0,0,6,98,74,0,0,0,1,10,11,120,9,1,1,0,59,79,18,31,54,48,0,0,1,0,0,18,102,37,0,0,0,0,0,23,136,2,0,0,3,9,5,112,26,0,0,0,136,120,8,27,57,44,0,0,0,0,0,3,136,54,0,0,0,0,0,2,136,58,0,0,1,3,0,15,52,5,0,0,126,92,0,5,60,10,0,0,0,0,0,4,84,32,1,0,0,0,0,5,136,109,0,0,0,0,0,0,83,17,0,0,55,46,2,1
460.31,269.62,1.85,-2.202,0,2,5,31,105,40,18,0,22,4,0,4,42,110,38,12,114,10,0,0,1,11,20,62,23,3,4,21,15,16,75,67,0,82,114,16,12,13,13,1,9,10,49,81,33,59,21,8,114,37,5,15,7,8,6,34,49,25,24,114,34,0,3,12,4,114,87,4,19,15,0,0,32,114,36,22,0,0,8,26,70,49,17,19,14,0,7,97,10,4,6,113,114,0,0,6,18,21,2,3,54,26,1,3,42,114,15,0,0,0,0,3,8,114,96,21,3,0,0,2,0,7,32,75,45,0,0,0
459.98,263.38,2.19,0.506,1,10,3,0,0,38,69,3,15,31,9,1,1,11,71,13,7,13,3,2,36,31,27,3,49,72,3,1,13,19,4,0,29,31,3,0,0,5,15,9,76,7,0,0,2,15,127,91,5,0,0,13,28,118,127,18,3,22,2,3,8,86,127,17,48,28,1,0,0,2,10,13,127,51,0,4,13,11,14,45,42,7,1,43,120,100,25,22,39,26,35,12,13,18,58,78,57,48,1,0,0,0,0,10,127,17,2,8,4,10,6,113,37,4,7,42,109,125,12,33,12,38,61,15,64,49,1,2
459.98,263.38,2.19,-1.134,17,0,30,81,7,1,10,27,128,34,7,10,2,5,8,67,25,60,49,30,48,14,23,28,2,0,4,18,42,18,83,85,41,4,5,11,2,1,29,39,128,27,9,1,0,15,38,96,21,20,64,13,0,28,115,118,15,44,77,8,8,51,78,113,76,16,13,29,10,1,1,6,128,96,88,13,0,0,2,8,9,33,128,75,0,1,7,6,4,78,128,27,2,3,1,3,79,4,2,11,6,0,0,28,17,7,23,33,5,0,0,4,10,13,35,31,2,0,0,1,0,3,34,64,2,0,0,0
457.94,673.33,2.42,-2.737,0,1,1,0,2,114,37,0,13,40,7,0,3,70,37,13,29,87,8,2,1,1,32,47,8,12,7,7,6,30,41,13,0,0,65,80,8,35,18,0,53,9,54,52,18,47,21,20,146,9,1,1,0,1,105,146,17,12,2,0,0,38,146,59,0,2,54,121,9,0,0,0,130,52,48,16,0,0,0,2,146,97,1,0,0,0,2,18,39,54,15,0,0,2,16,10,1,0,1,12,24,2,0,2,71,25,0,0,0,0,0,22,146,90,0,0,0,0,0,29,53,26,3,0,0,0,1,6
455.86,594.82,2.04,-1.191,3,18,56,33,9,1,6,29,4,72,88,0,0,0,2,10,116,83,19,0,0,0,2,15,80,4,0,14,8,0,0,13,2,21,60,100,28,0,0,0,40,102,111,0,0,0,0,1,133,87,22,0,0,0,0,22,74,15,12,66,39,0,0,9,13,5,5,35,8,0,2,6,105,13,7,5,4,0,4,45,133,71,35,5,0,0,0,48,14,37,97,133,24,0,0,0,10,3,4,1,3,0,13,28,84,2,2,1,0,1,28,133,53,11,28,17,25,67,43,73,0,1,36,133,46,23,0,0
455.66,30.94,1.92,1.429,5,0,0,0,76,31,1,5,63,0,0,0,0,1,4,50,42,4,0,0,1,5,10,23,8,16,3,2,2,1,0,0,18,0,0,0,141,70,0,6,141,4,0,0,3,7,21,116,21,1,0,0,45,84,46,47,5,9,2,0,18,14,0,3,15,2,0,0,141,99,0,0,141,57,0,0,12,7,3,12,87,15,0,0,123,86,7,7,10,5,0,0,59,28,0,3,2,1,0,0,141,87,0,0,141,79,0,0,25,8,0,0,86,68,15,18,87,22,0,0,2,4,1,7,79,16,0,1
455.1,39.8,1.97,1.762,7,0,0,75,146,0,0,2,146,0,0,2,19,1,3,84,49,0,0,3,114,31,18,47,3,2,0,2,49,5,0,4,23,0,0,71,146,0,0,3,146,12,1,6,19,0,0,55,66,6,1,39,146,2,1,16,15,5,0,9,56,0,0,7,20,2,0,39,146,1,0,1,146,122,25,9,7,0,0,5,21,47,43,86,80,0,0,1,14,5,0,10,27,1,3,20,1,2,0,18,85,8,6,0,43,58,6,1,1,2,4,1,48,28,11,6,4,4,9,15,11,1,0,0,2,3,13,45
447.89,315.06,2.14,-1.746,25,0,0,8,19,1,3,40,32,1,1,14,22,3,2,28,118,4,2,4,7,5,5,110,21,0,1,43,44,13,5,39,8,0,0,0,15,23,104,108,56,0,0,3,86,81,22,26,133,22,0,1,31,19,5,90,25,7,0,10,133,55,5,15,25,24,1,3,37,12,33,23,42,1,0,0,133,74,3,3,133,91,0,1,25,14,0,4,44,37,0,2,133,77,3,0,47,17,0,0,13,4,0,1,13,0,0,0,98,51,1,0,133,34,0,0,19,16,1,1,78,34,0,0,52,47,1,0
445.87,495.41,2.1,0.913,20,2,0,6,31,8,17,11,24,7,0,0,0,48,89,16,10,8,0,0,0,145,88,5,12,75,0,0,0,69,9,0,33,34,3,4,43,7,0,2,65,55,15,1,0,1,4,9,141,32,0,0,0,145,59,27,6,9,0,0,8,145,26,5,28,15,1,0,64,52,1,6,93,16,4,0,0,1,1,59,145,13,0,0,0,14,8,55,49,1,0,0,17,145,29,23,17,0,0,4,58,51,2,6,86,7,7,3,2,4,1,27,145,84,5,1,0,0,0,10,85,59,0,0,3,53,13,14
445.12,237.44,2.29,1.398,1,0,0,0,0,0,20,23,3,1,0,0,0,0,50,49,1,0,0,0,0,1,64,64,3,0,0,0,2,22,86,79,19,9,3,6,11,5,25,25,123,16,1,1,3,21,75,104,34,0,0,0,16,69,85,108,75,0,0,0,23,43,33,130,36,11,2,7,72,30,3,1,130,47,1,1,16,17,2,16,127,16,0,0,96,80,3,28,121,42,6,0,9,16,6,59,16,4,0,0,69,43,0,0,130,87,0,0,16,10,0,1,94,46,7,16,85,38,0,1,80,75,22,5,10,5,5,3
440.08,592.83,2.19,-1.479,31,5,4,8,3,1,0,2,139,5,0,0,0,0,0,54,73,2,20,12,5,0,2,94,8,12,88,5,0,0,1,28,60,7,3,2,0,0,0,9,139,20,0,4,12,2,1,123,57,7,37,110,139,6,4,57,1,13,139,35,10,0,0,0,62,15,4,6,0,0,0,7,139,138,22,20,9,0,0,19,28,43,34,139,139,0,0,2,13,12,15,22,20,0,1,3,49,3,0,0,0,2,3,18,128,29,5,2,3,1,1,37,13,7,7,23,52,22,2,7,15,4,3,3,6,3,4,28
436.03,316.18,1.78,-2.914,19,92,0,0,0,9,3,1,94,38,0,0,0,10,78,52,8,9,5,0,0,47,138,20,0,18,18,0,0,36,133,3,38,21,0,0,0,62,33,14,138,34,4,0,0,3,12,62,52,8,31,5,3,37,55,20,0,2,13,2,0,31,74,0,19,0,0,0,2,79,25,16,138,47,46,7,2,10,12,40,16,42,138,18,4,8,11,3,2,58,112,1,0,1,4,4,9,0,0,0,9,89,10,8,93,12,5,2,3,27,59,77,12,10,26,4,4,59,138,27,5,21,17,0,0,17,138,22
434.84,68.54,1.89,1.01,37,128,9,0,0,0,0,0,55,75,13,15,25,13,1,2,3,1,2,10,39,35,13,10,28,6,4,0,0,1,12,24,108,57,0,0,0,0,0,0,135,33,0,0,6,20,5,17,20,2,7,3,80,103,10,10,64,20,16,3,11,10,9,39,120,28,0,0,0,0,0,0,135,36,0,0,1,5,2,16,74,2,0,0,33,135,87,29,27,7,7,9,14,43,100,91,91,3,0,0,0,0,0,19,135,43,0,0,0,0,0,13,135,38,0,0,6,40,50,36,10,5,8,16,47,127,68,26
433.38,133.89,1.93,-1.856,35,17,16,18,16,36,77,64,115,94,14,2,0,11,10,68,9,16,3,24,73,76,32,5,1,0,1,95,114,35,10,2,12,19,31,67,71,40,18,13,115,115,29,9,2,4,5,40,47,29,7,43,101,6,0,1,0,0,0,11,115,100,4,0,7,11,24,7,38,55,22,21,115,9,2,1,1,6,15,92,39,4,2,18,49,16,7,6,0,0,0,1,110,59,5,0,12,59,78,1,0,0,1,1,115,62,11,0,0,1,2,15,36,1,0,0,4,19,45,49,0,0,1,5,110,72,36,13
431.44,235.15,1.9,-1.257,1,5,57,123,54,0,0,0,123,121,82,18,3,0,0,4,78,69,21,27,36,12,0,2,5,0,4,50,96,17,1,2,16,2,23,116,22,0,0,2,123,30,10,17,3,0,0,40,96,17,46,123,7,0,0,11,29,1,26,123,39,0,0,6,12,37,37,10,0,0,0,1,105,123,70,7,0,0,0,5,14,38,123,119,1,0,0,0,30,44,70,48,0,0,0,1,4,28,10,0,0,0,1,2,3,45,47,2,0,0,0,0,0,13,104,5,0,0,0,0,0,33,68,1,0,0,0,0
430.48,311.63,2.08,1.697,61,0,0,2,11,0,0,5,25,8,3,30,82,0,0,3,132,14,1,6,22,0,0,31,37,1,1,40,132,1,0,7,68,1,0,2,30,6,1,18,49,16,2,33,132,13,2,5,132,40,12,20,35,2,1,19,36,3,19,63,132,20,2,6,32,26,132,25,14,3,0,8,28,18,98,43,90,21,4,10,127,72,127,53,7,3,4,24,7,6,89,125,16,3,10,28,17,11,81,41,1,0,0,16,28,17,54,7,0,0,0,50,17,10,24,3,0,0,8,90,1,0,4,19,15,2,21,48
428.25,137.56,2.15,-1.81,14,18,1,17,119,76,2,0,32,40,19,41,64,42,41,29,119,78,4,1,19,30,13,53,17,3,0,4,33,114,47,12,28,73,18,66,119,51,4,0,13,15,28,67,78,68,62,28,119,119,33,11,2,4,11,50,20,23,5,36,76,26,6,2,23,119,44,38,33,4,0,0,6,9,20,35,83,60,16,16,119,30,7,6,5,11,15,82,33,7,2,19,57,8,0,3,23,97,33,0,0,0,0,1,9,60,72,3,5,6,4,4,107,34,7,0,0,3,5,28,13,0,0,3,13,20,24,15
427.11,356.51,2.21,1.423,78,1,0,0,0,0,1,93,102,36,49,20,6,1,0,22,4,13,31,52,101,37,2,1,55,9,11,31,41,23,6,24,79,15,4,6,3,0,0,36,37,36,72,87,49,8,0,5,129,66,40,17,46,82,11,18,66,3,1,2,40,110,21,65,79,60,2,2,3,0,0,0,32,8,4,13,54,43,9,16,129,20,0,1,27,47,14,66,38,11,11,17,117,88,9,15,116,34,0,0,0,0,0,0,19,13,4,15,17,4,1,1,129,80,1,3,20,6,0,5,49,16,1,8,129,54,1,1
424.68,311.68,1.99,1.7,9,4,2,24,66,0,0,1,134,18,2,7,15,0,0,28,76,0,0,41,134,0,0,13,79,12,5,25,51,0,0,15,17,8,1,25,134,11,1,3,134,42,7,15,27,2,1,20,89,6,20,72,134,21,1,7,48,16,46,32,43,14,4,14,11,9,81,36,80,18,3,6,134,73,106,33,12,5,4,25,22,17,134,134,22,1,9,27,1,1,48,50,12,16,11,12,20,16,56,7,0,0,0,31,16,16,32,4,0,0,5,80,2,1,12,15,9,1,30,75,0,2,6,52,23,7,8,11
424.68,311.68,1.99,-2.578,0,0,0,0,28,79,0,0,40,7,4,1,14,29,13,61,48,68,73,4,3,11,5,32,0,55,38,1,1,12,3,0,6,7,2,2,80,39,0,3,121,5,1,1,26,47,56,108,19,28,23,4,4,121,121,25,10,78,18,0,0,50,75,7,24,32,9,9,50,12,0,2,121,66,19,3,21,14,12,24,41,120,81,1,0,111,86,8,0,30,13,0,0,121,104,1,22,14,15,9,3,2,1,5,100,16,14,7,5,12,12,32,5,105,66,4,4,37,20,3,9,121,33,0,0,24,10,2
422.87,511.8,1.88,2.275,0,0,0,131,76,3,2,8,20,0,0,27,7,1,4,131,15,0,0,0,3,6,29,131,4,4,3,2,2,2,10,44,40,5,7,64,43,3,1,21,131,22,1,1,2,2,13,131,24,8,3,24,99,43,47,117,5,27,24,32,45,7,6,5,32,3,6,16,0,0,40,116,131,98,15,2,1,0,18,87,27,62,49,58,89,10,12,19,10,5,3,12,38,18,70,64,14,2,0,0,0,0,36,114,8,7,1,0,0,0,48,96,4,9,7,3,1,0,61,78,12,4,4,11,5,7,35,38
422.06,204.98,2.12,-1.417,115,34,23,13,5,37,55,46,0,2,28,21,44,115,45,1,0,1,1,0,8,91,115,33,0,0,0,0,4,31,98,53,78,95,90,37,1,0,0,0,13,55,115,49,11,24,14,4,101,93,14,0,3,33,115,36,12,2,0,0,25,101,100,22,72,25,9,5,0,0,5,24,36,10,10,7,0,11,35,63,115,27,2,7,1,2,4,115,21,1,6,61,11,20,13,7,55,0,0,0,0,0,1,37,69,4,2,1,0,0,4,67,65,8,49,56,0,0,0,61,1,2,47,86,0,0,0,0
420.67,284.08,1.95,-1.286,51,0,0,44,62,0,0,28,3,1,1,45,76,11,2,1,68,2,0,7,14,7,7,54,17,0,0,61,117,0,0,14,21,0,2,117,85,0,0,8,29,14,24,117,20,0,0,1,117,15,5,27,34,0,0,18,10,0,0,80,117,1,0,4,3,1,14,117,97,3,1,0,97,20,42,65,5,2,4,17,117,10,1,74,66,0,0,22,16,6,9,117,107,0,0,1,2,28,63,51,39,13,15,1,62,27,6,4,3,6,44,68,61,4,0,73,107,8,1,27,33,2,2,58,80,11,4,19
416.72,507.35,2.06,1.083,16,28,2,0,2,7,0,0,2,3,5,5,37,114,1,0,13,2,0,1,16,114,45,50,83,39,8,24,18,7,18,93,64,50,3,3,2,3,3,3,11,8,32,50,30,40,8,3,80,15,13,12,10,41,71,106,7,2,3,7,86,42,50,88,114,114,0,0,1,5,15,17,39,19,7,14,23,114,97,24,114,40,8,10,13,43,30,25,41,15,7,5,54,43,9,21,81,114,24,0,0,6,4,3,36,114,114,44,14,21,12,5,88,24,28,34,15,12,2,1,97,10,0,0,26,18,1,8
416.72,507.35,2.06,-1.002,12,15,7,0,0,1,27,115,17,11,27,25,10,7,9,73,2,1,46,102,5,5,5,5,0,0,19,96,10,9,3,0,29,115,104,6,0,1,5,21,18,58,88,97,19,10,4,5,109,22,23,45,11,25,33,38,10,2,5,53,115,111,28,10,112,29,14,1,0,2,3,82,36,11,13,17,9,49,32,42,115,42,26,45,7,6,12,28,10,11,19,115,115,17,1,1,79,0,0,2,0,0,0,96,8,0,1,25,11,10,4,10,3,5,13,115,22,1,1,1,4,0,3,115,52,0,0,9
416.81,317.34,1.87,-2.207,95,79,0,1,10,7,1,2,65,90,3,9,30,5,0,0,1,1,1,23,115,17,3,9,9,3,1,2,37,22,42,67,61,31,0,1,6,12,27,20,115,69,6,18,24,0,1,11,71,4,2,51,109,2,3,73,107,4,0,2,18,115,71,115,56,7,0,0,0,2,19,22,49,39,34,12,8,2,4,16,115,20,20,19,25,3,2,104,115,115,19,1,5,51,7,55,51,8,4,1,2,2,4,12,40,4,8,2,8,4,2,72,54,4,5,2,10,44,34,115,24,115,16,3,16,50,5,2
415.04,499.67,2.06,-1.419,62,17,63,17,4,2,16,89,14,39,118,56,23,8,6,15,49,53,20,80,35,6,7,10,49,66,17,31,58,40,21,13,10,19,97,124,91,6,8,4,128,86,96,20,4,4,9,10,52,16,6,16,10,24,60,30,22,33,19,57,62,1,4,8,31,10,5,57,128,0,0,0,128,21,2,1,0,0,1,8,70,3,1,9,23,9,9,5,0,0,0,50,113,1,1,0,37,0,0,8,113,1,0,6,128,1,0,0,0,0,0,47,38,1,0,3,25,7,1,10,0,0,0,18,128,1,0,0
413.94,674.51,1.77,1.771,82,5,0,0,0,0,0,21,133,31,0,0,0,0,8,79,71,45,33,9,0,0,22,100,33,95,23,22,17,0,1,27,95,2,0,0,0,0,0,43,133,25,0,2,1,0,0,45,86,45,35,64,35,0,0,5,78,112,29,54,17,0,0,2,72,0,0,0,0,0,0,81,133,12,0,1,2,1,2,66,60,7,0,14,43,38,41,47,57,9,1,41,95,6,16,48,84,6,0,0,0,0,0,33,133,0,0,0,0,0,3,99,36,0,0,0,2,13,64,56,1,0,0,19,133,8,24,20
413.95,452.18,2.19,1.587,84,11,0,0,0,0,0,1,150,16,0,0,13,15,3,8,30,0,0,7,27,42,19,34,24,2,5,141,38,0,1,24,89,51,0,0,0,0,0,0,150,19,2,9,3,9,5,22,39,2,2,150,55,36,23,16,1,0,1,150,50,1,1,4,106,54,0,0,0,0,0,7,150,71,43,53,3,0,0,15,16,11,27,150,84,1,0,1,7,2,2,75,34,1,1,5,72,47,1,0,0,0,0,9,72,70,27,12,3,1,0,4,2,4,15,68,66,12,1,1,4,6,21,17,13,4,3,3
413.95,452.18,2.19,-2.25,14,30,24,1,4,20,16,7,5,1,0,0,10,96,71,20,0,0,0,0,15,127,48,0,1,2,0,0,0,41,29,0,92,56,5,0,0,0,2,13,150,18,0,0,10,89,48,75,8,0,0,0,51,150,34,8,0,0,0,0,2,98,35,0,90,28,1,1,4,5,1,5,150,45,13,6,6,16,2,10,19,15,35,16,51,150,2,2,0,2,1,0,13,150,1,0,73,20,5,1,9,4,0,1,150,18,5,7,11,4,0,6,8,32,39,19,36,24,0,1,0,31,13,4,28,115,0,0
413.23,418.38,1.74,0.852,21,6,0,0,9,47,27,8,74,14,0,0,0,2,7,12,136,11,0,0,0,0,2,27,108,7,0,0,0,95,32,26,0,0,0,0,4,75,69,5,70,11,0,0,13,60,26,10,136,28,0,0,0,0,4,59,136,15,0,0,0,5,7,88,5,5,2,3,26,82,22,3,31,11,1,1,8,53,107,41,136,39,0,0,0,1,74,85,136,109,18,0,0,0,1,13,3,35,80,40,23,7,0,0,35,120,33,16,5,1,10,12,49,122,0,0,0,0,34,40,25,40,24,7,5,3,4,13
411.18,469.32,1.75,2.983,0,0,40,98,31,3,0,2,3,0,9,39,27,11,18,71,2,0,0,0,0,5,99,86,52,14,0,0,0,0,45,97,15,16,46,58,47,4,0,6,109,27,6,13,2,0,7,104,10,5,42,72,9,6,28,43,26,66,89,5,0,0,3,9,49,30,63,21,0,0,16,22,124,41,5,28,32,0,1,31,14,11,47,124,98,0,0,1,19,47,87,9,1,0,0,0,12,0,0,0,0,3,124,95,48,0,0,5,39,88,124,89,6,1,0,14,105,116,27,2,30,9,0,0,2,10,17,13
411.52,401.7,1.81,1.613,11,11,72,21,0,0,20,56,6,10,17,13,7,24,41,26,55,30,12,11,7,12,10,98,96,38,1,12,9,1,5,66,63,4,2,2,6,10,58,121,14,3,1,31,121,80,75,33,121,32,3,13,29,11,10,115,40,12,7,68,64,6,15,64,96,21,9,18,18,5,16,65,17,6,7,90,121,16,6,19,121,47,14,14,27,2,3,58,27,28,39,61,42,14,5,16,4,0,0,2,33,74,46,33,5,0,0,7,87,85,15,20,36,0,1,2,5,7,15,85,10,1,3,4,10,19,30,121
410.82,440.87,1.98,1.196,54,47,0,1,3,1,5,4,10,28,40,5,8,5,1,1,55,84,24,1,21,2,0,0,12,9,1,4,126,31,0,0,123,88,0,0,2,6,2,2,43,15,3,2,18,76,7,6,126,12,2,10,13,10,2,13,23,5,1,66,126,10,0,0,102,107,0,0,0,0,0,0,97,99,0,0,5,60,18,6,32,2,0,22,43,29,36,33,4,1,0,105,126,1,0,1,34,61,1,0,0,0,0,0,126,126,1,0,0,3,8,4,31,20,2,53,115,15,24,6,1,0,0,70,126,2,0,0
410.82,440.87,1.98,-1.18,23,2,1,1,0,0,35,123,1,1,2,1,0,0,100,123,12,18,5,11,6,1,72,123,1,2,1,98,112,12,30,28,19,0,0,26,5,1,49,123,7,8,22,79,8,2,44,65,52,52,23,48,37,0,1,10,2,4,2,123,123,0,0,0,10,0,0,73,64,11,2,70,35,3,7,84,14,8,1,7,80,10,6,88,71,0,0,10,0,0,0,96,123,0,0,0,2,0,1,14,77,35,0,3,11,1,2,11,20,33,6,11,13,3,2,104,79,0,0,5,0,0,1,64,48,0,0,0
411.26,37.87,1.94,1.709,51,0,0,17,66,4,0,13,7,1,0,54,128,3,0,3,109,13,0,13,37,4,9,49,11,1,0,4,32,29,84,34,30,0,0,90,90,0,0,11,31,2,0,99,128,0,0,4,128,6,0,8,16,0,2,61,44,0,0,5,92,14,19,41,9,4,3,107,77,0,0,0,45,6,0,72,118,0,0,0,128,45,0,4,5,0,0,5,80,21,0,3,127,19,2,14,0,2,9,73,30,2,0,0,26,4,0,17,74,18,0,2,128,55,0,0,3,1,0,47,62,36,1,3,71,27,15,47
408.57,540.97,2.01,-2.815,1,26,62,8,15,4,3,1,0,8,54,38,63,30,4,0,47,64,45,5,5,17,18,37,34,12,0,0,35,82,19,27,0,11,39,3,8,94,31,0,17,35,63,10,36,57,8,1,117,40,11,1,2,10,28,99,44,20,23,1,1,45,18,52,0,0,0,0,28,106,35,0,36,6,1,0,104,113,14,19,117,25,22,39,23,6,5,42,9,90,117,52,13,0,0,1,0,8,13,0,2,112,117,0,4,0,2,0,16,117,117,18,17,0,1,17,96,85,60,37,0,25,36,25,70,47,3,0
407.51,638.58,1.83,1.611,125,7,0,0,0,0,0,5,116,5,0,0,11,24,6,19,2,0,0,0,58,115,18,18,7,0,0,0,1,9,19,107,101,41,4,0,0,0,0,10,125,45,0,0,1,13,11,34,33,3,2,0,12,125,120,41,0,0,0,28,31,20,103,98,98,30,13,0,0,0,0,38,125,43,3,0,0,0,1,62,49,48,41,8,2,12,24,7,0,1,8,89,107,4,14,3,125,4,1,0,0,0,0,58,125,5,0,0,0,0,0,48,40,10,2,9,11,1,1,17,0,0,2,63,99,3,0,0
406.14,452.64,2.06,-2.171,3,4,30,39,40,5,6,12,84,55,17,1,0,0,3,15,115,19,0,0,1,24,39,64,11,0,0,0,48,162,38,23,2,13,3,4,22,31,24,14,72,31,2,2,4,6,5,15,162,38,3,0,1,8,5,44,67,8,14,5,74,162,9,19,2,128,11,1,7,13,4,0,84,17,4,2,23,11,0,8,162,13,7,6,4,0,0,31,38,27,55,28,27,27,0,1,12,103,6,6,9,1,0,0,86,82,13,2,4,0,0,1,162,19,0,1,12,7,1,30,18,12,7,8,69,24,1,5
405.06,669.51,2.12,-1.826,38,30,0,0,27,29,0,0,116,108,4,14,9,2,0,0,14,17,27,40,37,12,0,0,7,4,2,2,68,59,0,0,12,4,0,0,59,116,29,12,116,42,0,1,7,15,25,79,49,10,1,2,25,87,40,28,17,2,0,3,45,76,19,19,0,0,13,52,116,86,29,8,109,85,39,17,2,3,20,47,109,34,0,3,20,52,57,21,0,0,0,87,102,31,23,7,0,0,2,39,116,18,0,0,116,48,7,10,23,6,0,0,116,40,0,6,37,8,1,1,0,0,0,27,116,66,5,0
402.13,702.19,1.79,-2.796,22,0,0,0,0,2,8,28,140,35,8,0,0,0,4,102,52,46,105,12,2,11,26,47,6,34,32,3,2,56,19,0,65,3,0,0,5,11,0,7,140,21,6,2,0,4,15,93,28,25,67,15,3,39,81,38,37,48,29,0,0,3,26,45,52,2,0,0,2,30,11,6,140,52,12,16,10,4,2,14,27,26,140,87,50,19,10,5,3,77,140,5,3,2,5,9,18,0,0,0,9,37,14,10,140,8,0,1,10,18,6,44,34,2,10,10,88,140,9,12,0,10,50,4,16,72,7,0
402.04,539.83,1.79,1.485,0,0,0,9,107,55,18,0,7,1,0,0,19,24,76,85,52,1,0,0,0,1,15,131,16,0,0,0,50,64,19,65,0,3,70,76,17,28,11,0,25,39,95,26,2,8,36,27,131,55,10,0,0,1,6,81,55,0,0,0,129,60,7,30,4,4,32,57,24,6,6,26,37,12,29,9,0,0,14,131,131,27,1,0,0,0,0,57,94,9,0,0,131,27,0,1,25,0,0,0,24,20,3,30,42,0,0,0,0,0,3,82,131,28,0,0,0,0,0,19,81,20,0,0,105,14,0,0
401.96,160.73,1.98,1.521,7,6,1,10,162,33,0,0,80,49,2,2,5,0,0,3,84,42,0,0,7,4,0,18,5,0,0,0,93,40,0,2,3,1,0,2,162,49,5,1,42,54,9,1,12,15,10,5,162,60,4,0,6,3,1,7,21,1,0,2,94,37,1,1,1,0,0,38,162,13,5,1,32,2,0,1,9,30,22,18,162,6,0,1,4,7,4,43,22,1,0,5,59,39,1,5,6,2,0,71,162,0,0,0,31,8,1,2,9,2,2,8,162,11,0,0,2,5,5,40,23,0,0,0,10,59,28,13
400.89,369.73,2,-1.766,21,2,0,1,2,8,46,39,94,6,0,0,0,3,26,55,31,0,0,0,3,5,25,93,5,2,4,20,25,5,10,56,0,0,0,0,6,22,127,123,33,4,0,1,71,91,93,46,127,8,0,0,26,17,7,62,12,0,1,13,127,34,6,14,0,0,4,35,80,32,51,35,23,2,18,63,127,37,4,2,127,18,0,2,43,15,0,7,32,2,0,0,122,95,2,3,1,1,4,21,127,20,0,1,9,8,23,38,86,17,1,1,127,50,0,4,15,1,0,0,40,16,0,0,57,46,0,0
399.12,183.13,2.06,-2.836,15,30,2,0,0,1,8,8,56,25,9,0,0,16,32,59,1,22,20,0,0,66,47,10,3,39,24,0,0,4,10,7,35,1,0,0,0,0,20,53,139,9,0,0,4,40,47,139,23,2,0,0,41,139,85,34,1,1,1,0,11,94,36,9,44,15,0,0,0,1,5,13,139,139,5,2,7,6,1,19,43,87,13,13,67,130,15,4,0,0,2,12,22,139,46,0,3,5,0,0,3,8,5,1,110,133,1,0,0,0,0,12,79,119,18,36,8,4,1,2,0,1,19,69,15,11,3,0
394.67,118.96,2.08,-2.494,0,5,3,3,19,24,2,0,10,0,0,0,2,36,17,34,53,0,0,0,0,30,47,151,1,0,0,0,9,151,49,26,8,10,2,1,4,5,2,8,103,7,0,0,4,7,6,32,151,16,0,0,0,27,38,146,21,2,0,0,1,151,115,18,3,1,0,0,1,13,14,19,85,4,0,0,3,8,21,74,151,106,4,0,0,1,3,34,44,72,35,0,0,39,26,2,7,20,13,0,0,3,3,6,52,38,4,0,0,0,9,54,123,70,9,4,1,0,5,35,18,74,99,26,8,0,0,1
